id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
86246,205,36,3612,108265787,4687,2012-12-30,128,OZ,2,3.18
86246,205,63,6320,102685525,7667,2012-12-30,12,CT,1,2.32
86246,205,37,3708,102520020,8617,2012-12-30,20,OZ,1,2.99
86246,205,63,6305,104850040,18799,2012-12-30,59,OZ,1,5.19
86246,205,41,4105,107294070,15064,2012-12-30,28,OZ,1,2.29
86246,205,64,6401,102124222,15087,2012-12-30,72,OZ,1,6.99
86246,205,27,2704,103810030,29945,2012-12-30,6,OZ,1,3.99
86246,205,26,2634,104200040,14813,2012-12-30,4,RL,1,3.89
86246,205,27,2713,101780010,30972,2012-12-30,10,OZ,3,6.87
86246,205,64,6406,108500080,47340,2012-12-30,0.75,LT,2,14.98
86246,205,33,3303,102840020,10241,2012-12-30,8.5,OZ,1,3.49
86246,205,60,6001,101800010,14029,2012-12-30,16.5,OZ,1,3.29
86246,205,33,3305,102840020,5141,2012-12-30,10.5,OZ,1,4.29
86246,205,64,6401,108992484,20251,2012-12-30,288,OZ,1,17.29
86246,205,33,3305,102840020,18584,2012-12-30,10,OZ,1,3.99
86246,205,4,416,103400030,20231,2012-12-30,1.4,OZ,1,0.99
86246,205,42,4220,104113040,28204,2012-12-30,64,OZ,1,4.99
86246,205,10,1011,104300040,26232,2012-12-30,15.5,OZ,1,2.59
86246,205,8,814,102840020,18584,2012-12-30,15.5,OZ,1,2.99
86246,205,9,907,107225070,12465,2012-12-30,20,OZ,1,3.19
86246,205,4,410,107920070,20031,2012-12-30,1.8,OZ,1,0.99
86246,205,9,914,107343575,9705,2012-12-30,4.4,OZ,1,1.29
86246,205,4,416,103400030,8247,2012-12-30,1.45,OZ,1,0.99
86246,205,26,2613,103700030,13481,2012-12-31,26,CT,1,4.99
86246,205,44,4404,104750040,2359,2012-12-31,14.5,OZ,1,4.19
86246,205,64,6406,108470484,9865,2012-12-31,0.75,LT,1,12.49
86246,205,9,917,104113040,2982,2012-12-31,10,OZ,1,1.89
86246,205,58,5827,1078533171,7796,2012-12-31,16,OZ,1,3.99
86246,205,51,5134,104280040,18599,2012-12-31,7.5,OZ,1,1.99
86246,205,97,9753,10000,0,2012-12-31,1,CT,1,0.79
86246,205,8,805,104178040,19154,2012-12-31,9,OZ,1,2.99
86246,205,58,5835,107080070,9078,2012-12-31,16,OZ,1,1.99
86246,205,8,810,104113040,2982,2012-12-31,1.25,OZ,1,0.79
86246,205,58,5836,107590070,2073,2012-12-31,12,OZ,1,3.99
86246,205,36,3601,104900040,3809,2012-12-31,67.6,OZ,1,1.79
86246,205,33,3305,102840020,15870,2012-12-31,11,OZ,1,2
86246,205,33,3321,107332171,17710,2012-12-31,13,OZ,1,3.29
86246,205,33,3310,107448878,16705,2012-12-31,1.75,OZ,1,0.99
86246,205,33,3304,102840020,6777,2012-12-31,10.5,OZ,1,3.49
86246,205,33,3307,107641070,10160,2012-12-31,1.37,OZ,4,2
86246,205,31,3101,105250050,15919,2012-12-31,1.32,OZ,1,2.19
86246,205,25,2509,104130343,38922,2013-01-02,16,OZ,1,1.29
86246,205,56,5613,107592575,4368,2013-01-02,15,OZ,1,3.49
86246,205,63,6305,102500020,11749,2013-01-02,59,OZ,1,4.29
86246,205,9,907,1065752262,25738,2013-01-02,16,OZ,1,3.69
86246,205,63,6315,101116616,15266,2013-01-02,64,OZ,1,2.98
86246,205,4,416,104000040,16765,2013-01-02,2.07,OZ,1,0.99
86246,205,60,6001,101800010,14029,2013-01-02,16.5,OZ,1,3.29
86246,205,9,916,1087575484,1486,2013-01-02,5.64,OZ,1,1.09
86246,205,36,3618,104900040,23359,2013-01-02,20,OZ,1,1.69
86246,205,36,3634,1078616272,7237,2013-01-02,20,OZ,2,2.58
86246,205,56,5617,104113040,28204,2013-01-03,10.66,OZ,1,1.29
86246,205,5,501,101600010,3331,2013-01-03,8.9,OZ,1,2.49
86246,205,9,907,107021070,69929,2013-01-03,24,OZ,1,1.1
86246,205,97,9753,10000,0,2013-01-04,1,CT,1,3.19
86246,205,97,9781,10000,8255,2013-01-04,1,CT,1,14.4
86246,205,37,3708,104100040,10522,2013-01-05,2,OZ,1,1.79
86246,205,16,1604,102200020,6021,2013-01-05,15,CT,1,1.29
86246,205,36,3601,104900040,3809,2013-01-06,67.6,OZ,1,1.79
86246,205,55,5561,104148343,9547,2013-01-06,54,OZ,1,3.99
86246,205,36,3604,107800070,16023,2013-01-06,67.6,OZ,2,2.78
86246,205,5,520,103000030,14760,2013-01-06,42,OZ,1,4.99
86246,205,47,4705,107571878,10336,2013-01-06,64,OZ,1,4.39
86246,205,9,907,107225070,12465,2013-01-06,20,OZ,1,3.09
86246,205,36,3618,107800070,4944,2013-01-08,144,OZ,1,4.99
86246,205,9,901,104400040,13243,2013-01-08,5.2,OZ,1,2.19
86246,205,33,3318,107797575,27417,2013-01-08,16,OZ,1,3.49
86246,205,10,1011,104300040,26232,2013-01-08,14.5,OZ,1,2.59
86246,205,33,3316,101600010,3397,2013-01-08,8.75,OZ,1,2.79
86246,205,9,907,107518575,11221,2013-01-08,18,OZ,1,3.49
86246,205,30,3001,104130343,38922,2013-01-08,8,OZ,1,1.79
86246,205,26,2620,104116545,16879,2013-01-08,50,CT,1,3.69
86246,205,33,3305,102840020,5141,2013-01-08,11.5,OZ,1,4.29
86246,205,97,9753,1020011121,0,2013-01-08,1,CT,1,1.75
86246,205,33,3303,104178040,19154,2013-01-08,3.5,OZ,1,1
86246,205,58,5823,104470040,13310,2013-01-08,8,OZ,1,3.69
86246,205,26,2609,104116343,8435,2013-01-08,30,CT,1,2.69
86246,205,55,5560,104154848,5603,2013-01-09,16.1,OZ,1,3.99
86246,205,59,5906,103450030,10165,2013-01-09,15,OZ,1,2.79
86246,205,9,912,107225070,12465,2013-01-09,22,OZ,1,3.19
86246,205,26,2629,103700030,2248,2013-01-09,100,CT,1,2.19
86246,205,9,907,107518575,11221,2013-01-09,15,OZ,1,3.49
86246,205,19,1905,105150050,16728,2013-01-09,12,OZ,1,3.19
86246,205,9,908,103029131,10674,2013-01-09,24,OZ,0,0
86246,205,27,2707,102310020,19792,2013-01-09,3,LB,1,5.79
86246,205,9,901,1070897171,10653,2013-01-09,15,OZ,1,3.89
86246,205,29,2925,104130343,38922,2013-01-11,14,OZ,1,1.79
86246,205,2,202,101600010,1756,2013-01-11,17.6,OZ,1,2.99
86246,205,35,3506,104116343,8435,2013-01-11,75,OZ,1,5.69
86246,205,17,1721,107048171,32487,2013-01-11,16,OZ,1,2.89
86246,205,35,3509,104113040,28204,2013-01-11,50,OZ,1,2.39
86246,205,7,707,104300040,11339,2013-01-11,11.5,OZ,1,4.09
86246,205,35,3509,104130343,38922,2013-01-11,50,OZ,1,3.99
86246,205,97,9753,10000,0,2013-01-11,1,CT,1,0.79
86246,205,56,5617,104130343,38922,2013-01-11,8,OZ,1,2.19
86246,205,73,7340,104116343,5845,2013-01-11,12,CT,1,1.59
86246,205,26,2628,103700030,2248,2013-01-11,1,RL,1,2.39
86246,205,58,5824,107367575,3012,2013-01-11,16,OZ,1,3
86246,205,22,2210,1088596787,6313,2013-01-11,64,OZ,1,2.79
86246,205,22,2210,104113040,28204,2013-01-11,64,OZ,1,2.59
86246,205,1,105,107007474,16452,2013-01-12,12.6,OZ,1,15.99
86246,205,64,6401,101820010,11616,2013-01-12,72,OZ,1,6.79
86246,205,26,2628,103700030,2248,2013-01-12,1,RL,2,4.78
86246,205,39,3903,1076172070,9488,2013-01-13,16,OZ,1,2.89
86246,205,97,9753,1022020121,0,2013-01-13,1,CT,1,5.9
86246,205,97,9753,1022033929,0,2013-01-13,1,CT,1,18.01
86246,205,60,6011,104130343,38922,2013-01-13,16,OZ,1,1.99
86246,205,9,907,107021070,69929,2013-01-13,11,OZ,1,1.22
86246,205,63,6320,102685525,7667,2013-01-13,12,CT,1,1.79
86246,205,99,9904,103338333,33170,2013-01-13,80,OZ,1,2.99
86246,205,24,2407,101700010,52198,2013-01-13,10.5,OZ,1,1
86246,205,4,418,103400030,57369,2013-01-13,12,OZ,1,4.39
86246,205,97,9753,1020800020,0,2013-01-13,1,CT,1,5.99
86246,205,97,9799,107065272,914,2013-01-13,1,CT,1,1.19
86246,205,59,5906,104060040,26155,2013-01-13,15,OZ,1,3.59
86246,205,9,907,101410010,13791,2013-01-13,24,OZ,1,3.99
86246,205,19,1905,105150050,16728,2013-01-13,12,OZ,1,2.49
86246,205,4,405,1076020373,55612,2013-01-13,9,OZ,1,0.88
86246,205,19,1908,105150050,9189,2013-01-13,18,OZ,1,3.89
86246,205,9,907,107021070,69929,2013-01-13,24,OZ,1,1.1
86246,205,2,213,107248676,9190,2013-01-13,8.5,OZ,2,1
86246,205,38,3801,104920040,5098,2013-01-14,4,LB,2,6.38
86246,205,97,9753,1022033929,0,2013-01-14,1,CT,1,18.88
86246,205,97,9753,1022020121,0,2013-01-14,1,CT,2,13.92
86246,205,26,2609,104130343,38922,2013-01-14,40,CT,1,1
86246,205,9,908,102430020,10577,2013-01-15,10.5,OZ,1,1.99
86246,205,63,6323,104190040,4664,2013-01-15,64,OZ,1,2.79
86246,205,97,9753,1022033929,0,2013-01-15,1,CT,1,20.35
86246,205,56,5617,102100020,9886,2013-01-15,12,OZ,2,8.98
86246,205,9,917,109041999,4356,2013-01-15,24,OZ,2,6.38
86246,205,97,9753,1022020121,0,2013-01-15,1,CT,1,6.66
86246,205,9,908,102430020,10577,2013-01-15,10,OZ,1,1.99
86246,205,33,3303,104178040,19154,2013-01-15,3.5,OZ,5,5
86246,205,53,5307,104130343,38922,2013-01-16,16,OZ,1,1.69
86246,205,64,6408,101323212,40291,2013-01-16,0.75,LT,1,10.29
86246,205,8,838,107357070,8185,2013-01-16,5,OZ,1,1.59
86246,205,35,3504,105884757,23570,2013-01-17,28,OZ,1,1
86246,205,99,9908,103338333,33170,2013-01-17,48,OZ,1,1.69
86246,205,63,6315,101116616,15266,2013-01-17,128,OZ,1,3.77
86246,205,53,5307,101450010,20864,2013-01-17,16,OZ,1,2.09
86246,205,63,6328,107590070,2073,2013-01-17,12,OZ,1,3.99
86246,205,9,917,1089097181,63469,2013-01-17,15,OZ,1,2.09
86246,205,57,5710,1089470080,21065,2013-01-17,5.3,OZ,1,1.49
86246,205,5,501,1088491282,8459,2013-01-17,15.5,OZ,1,5.29
86246,205,8,803,104130343,38922,2013-01-17,12,OZ,1,1.89
86246,205,36,3618,104900040,23359,2013-01-18,20,OZ,1,1.69
86246,205,9,908,107731777,33170,2013-01-18,25.5,OZ,1,4.99
86246,205,36,3601,104900040,3809,2013-01-18,20,OZ,1,1.69
86246,205,4,418,103400030,15113,2013-01-18,9,OZ,1,4.89
86246,205,64,6409,108500080,11770,2013-01-18,0.75,LT,1,10.29
86246,205,7,708,102550020,6550,2013-01-18,11.5,OZ,1,5.69
86246,205,18,1836,104130343,38922,2013-01-18,32,OZ,1,3.59
86246,205,4,418,103400030,8247,2013-01-18,9.3,OZ,1,4.89
86246,205,63,6320,102685525,7667,2013-01-18,12,CT,1,1.79
86246,205,58,5827,107080070,16704,2013-01-18,16,OZ,1,4.69
86246,205,36,3618,104900040,23359,2013-01-19,144,OZ,1,3.67
86246,205,63,6328,102016929,16492,2013-01-19,20,OZ,1,2.79
86246,205,29,2930,105010050,8089,2013-01-19,7.95,OZ,1,2.59
86246,205,26,2634,103600030,4139,2013-01-19,6,RL,1,3.99
86246,205,29,2930,105010050,8089,2013-01-19,6.95,OZ,1,2.59
86246,205,63,6323,104130343,38922,2013-01-19,16,OZ,1,0.89
86246,205,27,2715,103320030,875,2013-01-19,1.25,LB,1,2.49
86246,205,63,6305,104130343,38922,2013-01-19,59,OZ,1,3.49
86246,205,27,2707,101780010,3108,2013-01-19,3.15,LB,1,5.79
86246,205,27,2702,102310020,13705,2013-01-19,17,LB,1,17.59
86246,205,27,2710,103320030,875,2013-01-19,28,LB,1,13.39
86246,205,63,6315,101116616,15266,2013-01-19,64,OZ,1,2.98
86246,205,29,2924,101740010,11748,2013-01-19,8.8,OZ,2,4.38
86246,205,19,1906,105150050,16728,2013-01-19,10,OZ,1,2.89
86246,205,97,9799,107675373,7452,2013-01-19,1,CT,1,3.49
86246,205,56,5617,104113040,28204,2013-01-19,10.66,OZ,1,1.29
86246,205,51,5125,1071785474,11614,2013-01-19,9,OZ,1,1.7
86246,205,26,2633,103040030,683,2013-01-19,6,RL,1,4.99
86246,205,9,907,107021070,69929,2013-01-19,24,OZ,1,1.1
86246,205,63,6315,101116616,15266,2013-01-19,128,OZ,1,3.77
86246,205,51,5125,1071785474,11614,2013-01-19,8,OZ,3,5.29
86246,205,21,2116,104300040,26420,2013-01-19,40.5,OZ,1,1.39
86246,205,1,105,107007474,16452,2013-01-19,12.6,OZ,1,15.99
86246,205,57,5710,1089470080,21065,2013-01-19,5.3,OZ,5,7.45
86246,205,56,5610,102100020,9886,2013-01-19,8,OZ,1,5.49
86246,205,26,2630,103700030,14647,2013-01-19,136,CT,1,1.99
86246,205,9,907,107021070,69929,2013-01-19,11,OZ,1,1.22
86246,205,19,1908,104530040,13915,2013-01-19,16.3,OZ,2,6.78
86246,205,8,838,102700020,11091,2013-01-19,15,OZ,1,1.59
86246,205,14,1404,102850020,10802,2013-01-19,16,OZ,1,1.39
86246,205,9,958,1060699161,63479,2013-01-19,10.8,OZ,1,2.39
86246,205,9,907,1060699161,63479,2013-01-19,16,OZ,1,2.49
86246,205,17,1709,104460040,3718,2013-01-19,24,OZ,1,2.49
86246,205,9,907,1065752262,25738,2013-01-19,16,OZ,1,3.89
86246,205,33,3303,104178040,19154,2013-01-20,10,OZ,1,4.29
86246,205,55,5552,104113040,84481,2013-01-20,48,OZ,1,4.29
86246,205,64,6401,101820010,2510,2013-01-20,72,OZ,1,7.19
86246,205,51,5116,107192171,25673,2013-01-20,30.5,OZ,1,7.49
86246,205,56,5620,107592575,4368,2013-01-20,8,OZ,1,3.29
86246,205,58,5823,107740070,2500,2013-01-20,2,OZ,2,1.78
86246,205,58,5827,107389070,17549,2013-01-20,16,OZ,1,3
86246,205,63,6311,102500020,16489,2013-01-20,59,OZ,1,4.89
86246,205,51,5115,107192171,25673,2013-01-21,31.2,OZ,1,9.99
86246,205,64,6410,108200080,16696,2013-01-21,67.2,OZ,1,8.69
86246,205,51,5115,107218070,15035,2013-01-21,23.45,OZ,1,5.69
86246,205,64,6401,108992484,20251,2013-01-21,288,OZ,1,17.29
86246,205,49,4902,104670444,18213,2013-01-21,13.5,OZ,1,6.39
86246,205,63,6316,102100020,2321,2013-01-21,8,OZ,1,1.79
86246,205,36,3601,104900040,3809,2013-01-21,67.6,OZ,1,1.79
86246,205,25,2503,104113040,28204,2013-01-22,35.3,OZ,1,2.99
86246,205,33,3302,102700020,57417,2013-01-22,9,OZ,1,3.39
86246,205,96,9609,1055000050,88199,2013-01-22,0,,1,-1
86246,205,27,2706,105000050,6132,2013-01-22,3,OZ,22,16.4
86246,205,26,2626,101258717,7245,2013-01-22,1,CT,1,3.69
86246,205,31,3103,1067017161,9581,2013-01-22,2.85,OZ,1,2.49
86246,205,26,2619,104130343,38922,2013-01-22,40,CT,1,7.29
86246,205,33,3303,104178040,19154,2013-01-22,10,OZ,2,8.58
86246,205,23,2301,107680878,1393,2013-01-22,16,OZ,1,1.69
86246,205,99,9908,103338333,33170,2013-01-22,80,OZ,1,2.49
86246,205,1,106,105220050,1569,2013-01-22,6,OZ,2,1.7
86246,205,97,9753,1022042424,0,2013-01-22,1,CT,3,33.65
86246,205,41,4120,102400020,3988,2013-01-22,6,OZ,2,1.78
86246,205,9,920,103010030,9530,2013-01-22,11,OZ,1,3.19
86246,205,0,0,10000,0,2013-01-22,0,,1,-3.84
86246,205,9,907,107518575,11221,2013-01-22,15,OZ,1,3.49
86246,205,1,103,105220050,1569,2013-01-22,6,OZ,2,1.7
86246,205,64,6401,101820010,2510,2013-01-23,144,OZ,1,10.29
86246,205,56,5616,104130343,38922,2013-01-23,8,OZ,1,2.99
86246,205,56,5620,104130343,38922,2013-01-23,8,OZ,1,2.85
86246,205,16,1604,102200020,20100,2013-01-23,15,CT,1,1.59
86246,205,23,2301,102920020,12168,2013-01-23,8,OZ,1,1.69
86246,205,56,5613,107403070,16922,2013-01-23,32,OZ,1,8.79
86246,205,58,5824,107590070,2073,2013-01-23,19,OZ,1,4.99
86246,205,8,818,105100050,14403,2013-01-23,45,OZ,1,3.99
86246,205,23,2301,102920020,12168,2013-01-23,16,OZ,1,2.39
86246,205,9,922,102430020,10577,2013-01-23,11,OZ,2,3.58
86246,205,56,5616,107592575,4368,2013-01-23,8,OZ,1,3.89
86246,205,36,3632,107185474,74108,2013-01-23,67.6,OZ,1,1.19
86246,205,18,1890,107675373,7452,2013-01-23,1,CT,1,6.99
86246,205,53,5307,101450010,20864,2013-01-24,16,OZ,2,2
86246,205,63,6328,107590070,2073,2013-01-24,24,OZ,2,7.98
86246,205,9,907,107021070,69929,2013-01-24,24,OZ,2,2.2
86246,205,60,6010,101800010,14029,2013-01-25,4.5,OZ,1,0.69
86246,205,99,9908,103338333,33170,2013-01-25,16,OZ,1,0.99
86246,205,63,6320,102685525,7667,2013-01-25,12,CT,1,1.75
86246,205,44,4401,105100050,13791,2013-01-25,19,OZ,1,4.59
86246,205,18,1854,104815545,14363,2013-01-25,10,CT,1,1
86246,205,99,9908,107143070,5072,2013-01-25,16,OZ,1,4.99
86246,205,75,7501,107704373,17223,2013-01-25,18,OZ,1,4.59
86246,205,8,809,107184676,16974,2013-01-25,10,OZ,1,1
86246,205,63,6311,104850040,5072,2013-01-25,59,OZ,1,3.79
86246,205,51,5125,105010050,8089,2013-01-25,10.7,OZ,2,7.58
86246,205,63,6315,1074236575,8499,2013-01-25,64,OZ,1,4.59
86246,205,9,907,107021070,69929,2013-01-25,11,OZ,1,1.22
86246,205,19,1908,104530040,13915,2013-01-25,16.3,OZ,2,6.78
86246,205,56,5607,104130343,38922,2013-01-25,8,OZ,1,2.19
86246,205,97,9753,1020011121,0,2013-01-25,1,CT,1,1.5
86246,205,2,214,105150050,8604,2013-01-25,7,OZ,1,0.99
86246,205,57,5706,107170070,1142,2013-01-25,32,OZ,1,2.59
86246,205,55,5552,102073525,18893,2013-01-25,48,OZ,2,11.18
86246,205,19,1905,107402777,14200,2013-01-25,8.5,OZ,1,1
86246,205,16,1604,102200020,13228,2013-01-25,14,CT,1,1.29
86246,205,56,5620,104130343,38922,2013-01-25,8,OZ,1,2.85
86246,205,3,303,105210050,2732,2013-01-25,2.1,OZ,1,2.09
86246,205,32,3202,103377636,16650,2013-01-25,24,OZ,1,3.99
86246,205,37,3705,104119646,14582,2013-01-25,18.5,OZ,1,2.79
86246,205,32,3203,1076172070,11358,2013-01-25,5,OZ,1,2.49
86246,205,37,3706,104119646,14582,2013-01-25,19,OZ,2,5.18
86246,205,37,3706,104119646,14582,2013-01-25,18.5,OZ,2,5.58
86246,205,55,5558,104113040,84481,2013-01-26,18.4,OZ,1,3.29
86246,205,64,6401,101820010,2510,2013-01-26,144,OZ,1,10.29
86246,205,13,1302,103000030,14760,2013-01-26,24,OZ,1,2.09
86246,205,21,2113,103890030,5072,2013-01-26,36,OZ,1,3.39
86246,205,4,410,101130010,2272,2013-01-26,8,OZ,1,0.99
86246,205,97,9701,104130343,38922,2013-01-26,1,CT,1,2.99
86246,205,13,1306,107101272,9680,2013-01-26,5,LB,1,4.59
86246,205,21,2106,103120030,12957,2013-01-26,46,OZ,1,3.89
86246,205,0,0,10000,0,2013-01-26,0,,1,8.25
86246,205,4,410,107097070,13717,2013-01-26,3,OZ,1,1.19
86246,205,39,3903,103000030,1058,2013-01-27,24,OZ,1,2.99
86246,205,53,5307,104130343,38922,2013-01-27,10,OZ,6,7.74
86246,205,31,3101,104113040,28204,2013-01-27,3,OZ,1,1
86246,205,9,908,107235979,2011,2013-01-27,6,OZ,2,2.58
86246,205,31,3101,104113040,28204,2013-01-27,2.5,OZ,2,2.98
86246,205,55,5556,107756777,2347,2013-01-27,48,OZ,1,5.59
86246,205,31,3101,107967979,17087,2013-01-27,1,OZ,2,2
86246,205,3,307,107985171,95743,2013-01-27,16,OZ,1,1
86246,205,33,3305,102840020,18584,2013-01-27,13,OZ,1,3.99
86246,205,54,5401,103800030,5618,2013-01-27,12.3,OZ,1,2.89
86246,205,97,9753,1021015020,0,2013-01-27,1,CT,2,14.52
86246,205,2,214,101600010,1910,2013-01-27,5.1,OZ,1,1.89
86246,205,58,5827,1078533171,7796,2013-01-27,16,OZ,1,3.99
86246,205,55,5552,102073525,18893,2013-01-27,48,OZ,1,5.59
86246,205,63,6320,102685525,7667,2013-01-27,12,CT,1,1.75
86246,205,8,814,104156545,13412,2013-01-27,16,OZ,1,2.79
86246,205,24,2415,103760030,11238,2013-01-27,15,OZ,1,1.99
86246,205,8,817,102700020,8612,2013-01-27,24,OZ,1,1
86246,205,58,5835,107790070,9200,2013-01-27,16,OZ,1,3.99
86246,205,63,6315,104130343,38922,2013-01-27,32,OZ,1,1.49
86246,205,9,921,101128414,9209,2013-01-28,4,OZ,2,1.5
86246,205,81,8101,102820020,19426,2013-01-28,1,CT,1,5.49
86246,205,36,3632,107800070,4354,2013-01-28,20,OZ,1,1
86246,205,18,1831,105210050,2732,2013-01-30,24,CT,1,0.99
86246,205,36,3630,107800070,5208,2013-01-30,67.6,OZ,1,1.69
86246,205,92,9208,104319444,16067,2013-01-30,12,CT,1,2.95
86246,205,36,3604,107297979,16095,2013-01-30,67.6,OZ,1,1.25
86246,205,95,9518,102674929,6690,2013-01-30,1,CT,2,2.48
86246,205,55,5556,104113040,28204,2013-01-30,128,OZ,1,5.29
86246,205,3,303,105210050,2732,2013-01-30,0.67,OZ,3,5.97
86246,205,36,3601,101200010,13794,2013-01-31,96,OZ,3,11
86246,205,51,5127,105100050,8605,2013-01-31,16,OZ,2,7.58
86246,205,39,3903,103000030,1058,2013-01-31,24,OZ,1,4.59
86246,205,9,922,102430020,10577,2013-01-31,12,OZ,1,1.69
86246,205,33,3303,102840020,10241,2013-01-31,10.5,OZ,2,8.58
86246,205,41,4107,104130343,38922,2013-01-31,14.4,OZ,1,1.29
86246,205,33,3308,104178040,19154,2013-01-31,23,OZ,1,6.99
86246,205,2,201,1064420969,5345,2013-01-31,16.5,OZ,3,3
86246,205,28,2803,105410050,19509,2013-01-31,9,OZ,1,1
86246,205,9,907,107021070,69929,2013-01-31,11,OZ,1,1.22
86246,205,58,5812,101590010,1366,2013-01-31,16,OZ,1,1.59
86246,205,3,311,1064420969,5345,2013-01-31,16,OZ,2,4.58
86246,205,65,6501,107891373,66738,2013-01-31,6,OZ,1,1.49
86246,205,9,907,107763373,17614,2013-01-31,24,OZ,2,5.78
86246,205,25,2506,105000050,32115,2013-01-31,16,OZ,1,2.49
86246,205,14,1415,1088439585,10793,2013-01-31,15,OZ,2,3.98
86246,205,97,9753,1021010828,0,2013-01-31,1,CT,1,9.98
86246,205,14,1410,107020070,11244,2013-01-31,14,OZ,2,4.38
86246,205,58,5823,1078533171,7796,2013-01-31,16,OZ,1,3.99
86246,205,9,908,107626575,35996,2013-01-31,18,OZ,1,3.29
86246,205,18,1890,105209252,43069,2013-01-31,3,CT,1,2.49
86246,205,14,1415,102400020,4704,2013-01-31,15,OZ,2,4.18
86246,205,58,5823,107024777,6176,2013-01-31,6,OZ,1,0.99
86246,205,14,1414,102400020,4704,2013-01-31,8.5,OZ,2,2.38
86246,205,58,5827,107389070,17549,2013-01-31,16,OZ,1,3
86246,205,14,1411,102400020,4704,2013-01-31,8.25,OZ,1,1.09
86246,205,63,6315,104130343,38922,2013-01-31,32,OZ,1,1.49
86246,205,9,902,104400040,12279,2013-01-31,9,OZ,2,6.78
86246,205,14,1411,102400020,4704,2013-01-31,8,OZ,1,1.09
86246,205,29,2914,102100020,9886,2013-02-02,14,OZ,1,2.99
86246,205,99,9908,103338333,33170,2013-02-02,160,OZ,1,5.49
86246,205,28,2804,107611474,21053,2013-02-02,8,OZ,1,1
86246,205,53,5307,101450010,20864,2013-02-02,16,OZ,2,2
86246,205,33,3303,104178040,19154,2013-02-02,10,OZ,1,4.29
86246,205,97,9753,1022033929,0,2013-02-02,1,CT,1,16.62
86246,205,28,2803,104130343,38922,2013-02-02,9,OZ,1,1.89
86246,205,5,516,101600010,6283,2013-02-02,6,OZ,2,7.98
86246,205,29,2920,102970020,8711,2013-02-02,4,OZ,1,1.59
86246,205,45,4509,1088505080,54337,2013-02-02,32,OZ,1,16.99
86246,205,33,3302,102389626,14268,2013-02-02,9.6,OZ,1,3.39
86246,205,14,1416,104113040,28204,2013-02-02,29,OZ,2,3.88
86246,205,34,3402,107050171,12554,2013-02-02,3.5,OZ,1,2.59
86246,205,50,5001,101380010,27474,2013-02-02,16,OZ,3,11.37
86246,205,35,3509,109451494,20153,2013-02-02,75,OZ,1,3.39
86246,205,8,801,104130343,38922,2013-02-02,20,OZ,1,1.89
86246,205,36,3632,104113040,17690,2013-02-02,72,OZ,2,0.7
86246,205,55,5559,104113040,28204,2013-02-02,42,OZ,1,2.49
86246,205,33,3315,101030010,5740,2013-02-02,7.5,OZ,1,3.49
86246,205,14,1404,102850020,10802,2013-02-02,16,OZ,2,2.78
86246,205,63,6320,102685525,7667,2013-02-02,12,CT,1,1.77
86246,205,55,5567,104154848,5603,2013-02-02,5.8,OZ,2,2.5
86246,205,23,2301,102920020,12168,2013-02-02,16,OZ,1,1.29
86246,205,8,807,101340919,17823,2013-02-02,18,OZ,1,1.49
86246,205,67,6703,106104969,58516,2013-02-02,1,OZ,1,1
86246,205,51,5123,101380010,27474,2013-02-02,57,OZ,1,11.29
86246,205,56,5620,104130343,38922,2013-02-02,8,OZ,2,5.7
86246,205,9,907,101410010,13791,2013-02-02,16,OZ,1,3.99
86246,205,97,9753,10000,0,2013-02-02,1,CT,2,2.63
86246,205,41,4109,105100050,2820,2013-02-02,11,OZ,1,0.6
86246,205,21,2105,105200050,7054,2013-02-02,32,OZ,1,1.99
86246,205,5,519,103000030,14760,2013-02-02,12.6,OZ,1,3.99
86246,205,63,6315,101116616,15266,2013-02-02,128,OZ,1,3.65
86246,205,56,5615,104130343,38922,2013-02-02,8,OZ,2,5.7
86246,205,25,2506,104127141,26189,2013-02-02,16,OZ,1,2.59
86246,205,7,706,104127141,26189,2013-02-02,64,OZ,1,3.99
86246,205,58,5834,1079233878,18519,2013-02-02,28,OZ,1,13.39
86246,205,4,405,1076020373,55612,2013-02-02,9,OZ,1,0.88
86246,205,24,2403,101972212,8511,2013-02-02,5,OZ,1,1
86246,205,7,702,102800020,18041,2013-02-02,7,OZ,1,10.59
86246,205,58,5823,104450040,8318,2013-02-02,8,OZ,1,3.99
86246,205,8,835,104139040,9659,2013-02-02,10,OZ,1,2.19
86246,205,26,2609,104130343,38922,2013-02-02,40,CT,1,1
86246,205,51,5124,104830040,13627,2013-02-03,5,OZ,6,4.14
86246,205,64,6401,101820010,2510,2013-02-03,216,OZ,1,14.69
86246,205,49,4901,104130343,38922,2013-02-03,32,OZ,1,2.79
86246,205,56,5620,107592575,4368,2013-02-03,8,OZ,1,3.29
86246,205,51,5115,107218070,18520,2013-02-03,16.5,OZ,2,6.58
86246,205,19,1908,105150050,9189,2013-02-03,18,OZ,1,3.59
86246,205,51,5115,107218070,18520,2013-02-03,14.55,OZ,2,6.58
86246,205,58,5812,1078533171,7796,2013-02-03,16,OZ,1,3.49
86246,205,51,5134,104280040,18599,2013-02-03,19.8,OZ,3,13.65
86246,205,29,2902,103760030,8501,2013-02-03,15,OZ,2,3.94
86246,205,36,3630,107800070,5208,2013-02-03,144,OZ,1,4.99
86246,205,33,3304,102840020,6777,2013-02-04,10.5,OZ,1,3.49
